risk_score,address,borough,bldgclass,garage_type,yearbuilt,numfloors,has_chargers,total_ev_ports,sprinkler_permits_count,sprinkler_last_date,fire_violations_count,bldgarea_sqft,garagearea_sqft,small_garage,lat,lon,reasons
50,400 KINGSLAND AVENUE,BK,GU,standalone,1921,2.0,False,0,0,none,0,26800.0,11400.0,False,40.7298637,-73.9414988,"built 1921, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,245 RUSSELL STREET,BK,G1,standalone,1931,2.0,False,0,0,none,0,10875.0,10000.0,False,40.729108,-73.9453636,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,206 DRIGGS AVENUE,BK,O8,under_commercial,1931,2.0,False,0,0,none,0,5974.0,1500.0,True,40.7230262,-73.9465556,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,543 MEEKER AVENUE,BK,S1,under_commercial,1920,2.0,False,0,0,none,0,2515.0,1240.0,True,40.7211308,-73.9433716,"built 1920, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,600 LORIMER STREET,BK,S9,under_commercial,1899,2.0,False,0,0,none,0,7914.0,1754.0,True,40.7149331,-73.9492206,"built 1899, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,515 GARDNER AVENUE,BK,E9,other,1954,2.0,False,0,0,none,0,11576.0,5000.0,False,40.7251345,-73.9315995,"built 1954, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,470 HUMBOLDT STREET,BK,S2,under_commercial,1899,2.0,False,0,0,none,0,2750.0,1000.0,True,40.7183639,-73.9430204,"built 1899, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,266 RICHARDSON STREET,BK,O2,under_commercial,1910,2.0,False,0,0,none,0,4000.0,2000.0,True,40.7191775,-73.9399533,"built 1910, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,135 WOODPOINT ROAD,BK,S2,under_commercial,1940,2.0,False,0,0,none,0,3244.0,1000.0,True,40.7174298,-73.94125,"built 1940, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,414 MASPETH AVENUE,BK,E9,other,1965,2.0,False,0,0,none,0,28575.0,3000.0,False,40.718711,-73.9259532,"built 1965, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,1201 GRAND STREET,BK,Y1,other,1960,2.0,False,0,0,none,0,12000.0,12000.0,False,40.7153227,-73.9281971,"built 1960, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,1086 GRAND STREET,BK,E9,other,1900,2.0,False,0,0,none,0,3375.0,1125.0,True,40.7133575,-73.9329679,"built 1900, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,944 GRAND STREET,BK,G1,standalone,1931,2.0,False,0,0,none,0,6000.0,0.0,False,40.7126378,-73.936738,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,42 TROUTMAN STREET,BK,S1,under_commercial,1931,2.0,False,0,0,none,0,2000.0,1000.0,True,40.6980714,-73.9321177,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,1241 DEKALB AVENUE,BK,G1,standalone,1931,2.0,False,0,0,none,0,5390.0,2695.0,False,40.6965177,-73.9272256,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,66 STANHOPE STREET,BK,S2,under_commercial,1931,2.0,False,0,0,none,0,4880.0,2350.0,True,40.696074,-73.9245539,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,1135 GREENE AVENUE,BK,S1,under_commercial,1901,2.0,False,0,0,none,0,2000.0,1000.0,True,40.6944374,-73.9234234,"built 1901, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,1650 BUSHWICK AVENUE,BK,GW,standalone,1960,2.0,False,0,0,none,0,12025.0,10800.0,False,40.6799346,-73.9024532,"built 1960, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,12 LIVONIA AVENUE,BK,Y1,other,1930,2.0,False,0,0,none,0,13810.0,13810.0,False,40.6609776,-73.9179399,"built 1930, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,2759 ATLANTIC AVENUE,BK,K4,under_commercial,1920,2.0,False,0,0,none,0,3740.0,1751.0,True,40.6765388,-73.8925511,"built 1920, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,538 JUNIUS STREET,BK,F5,other,1928,2.0,False,0,0,none,0,20856.0,1056.0,True,40.661107,-73.9010894,"built 1928, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,718 JAMAICA AVENUE,BK,S4,under_commercial,1925,2.0,False,0,0,none,0,3150.0,1000.0,True,40.6873218,-73.8776635,"built 1925, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,802 JAMAICA AVENUE,BK,K2,under_commercial,1930,2.0,False,0,0,none,0,9445.0,9445.0,False,40.6885457,-73.874874,"built 1930, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,876 JAMAICA AVENUE,BK,F9,other,1920,2.0,False,0,0,none,0,3902.0,1250.0,True,40.689737,-73.8724053,"built 1920, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,432 DE WITT AVENUE,BK,M1,institutional,1930,2.0,False,0,0,none,0,8000.0,8000.0,False,40.6566733,-73.8939202,"built 1930, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,1092 LORING AVENUE,BK,GW,standalone,1964,2.0,False,0,0,none,0,10800.0,4722.0,False,40.6663637,-73.8710298,"built 1964, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,1415 UTICA AVENUE,BK,G1,standalone,1965,2.0,False,0,0,none,0,6000.0,0.0,False,40.6379971,-73.9285649,"built 1965, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,1379 UTICA AVENUE,BK,G1,standalone,1931,2.0,False,0,0,none,0,8000.0,4000.0,False,40.6388151,-73.9286541,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,931 CONEY ISLAND AVENUE,BK,RM,under_residential,1933,6.0,False,0,0,none,0,70765.0,3611.0,False,40.6345232,-73.9670622,"built 1933, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 6 floors, multi-story (+10); FDNY: 1 open inspection/testing violation(s) (+5)"
50,1170 OCEAN AVENUE,BK,D7,under_residential,1931,6.0,True,8,1,1991-07-24,0,68000.0,11000.0,False,40.6337738,-73.9583688,"built 1931, pre-1968 code (+30); DOB sprinkler permit on record (+0); 6 floors, multi-story (+10); EV chargers: 8 L2 + 0 DC fast (+10)"
50,1122 OCEAN AVENUE,BK,D1,under_residential,1955,6.0,False,0,1,1993-04-21,0,113188.0,16000.0,False,40.6349706,-73.958595,"built 1955, pre-1968 code (+30); DOB sprinkler permit on record (+0); 6 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance violation(s) (+10)"
50,814 MCDONALD AVENUE,BK,E2,other,1933,2.0,False,0,0,none,0,6800.0,4000.0,False,40.634147,-73.9781593,"built 1933, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,1813 65 STREET,BK,O2,under_commercial,1966,2.0,False,0,0,none,0,21750.0,9555.0,False,40.6190111,-73.9894135,"built 1966, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,1002 39 STREET,BK,E1,other,1930,2.0,False,0,0,none,0,4460.0,1900.0,True,40.6443293,-73.9929228,"built 1930, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,1446 65 STREET,BK,K4,under_commercial,1950,2.0,False,0,0,none,0,4400.0,1400.0,True,40.6237079,-73.9983321,"built 1950, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,6727 14 AVENUE,BK,O8,under_commercial,1931,2.0,False,0,0,none,0,4140.0,1340.0,True,40.6227775,-74.0008141,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,1438 67 STREET,BK,I9,institutional,2008,5.0,False,0,0,none,3,18473.0,3079.0,False,40.6225332,-73.9994597,"built 2008, modern code (+5); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 5 floors, multi-story (+10); 3 DOB critical violation(s) (emergency/unsafe/structural) (+20)"
50,340 64 STREET,BK,G1,standalone,1931,2.0,False,0,0,none,0,5572.0,3734.0,False,40.6389943,-74.0219973,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,443 OVINGTON AVENUE,BK,G1,standalone,1959,1.0,False,0,0,none,0,7808.0,7808.0,False,40.6334936,-74.0225647,"built 1959, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); FDNY: 1 open sprinkler maintenance, 6 open inspection/testing violation(s) (+15)"
50,1444 86 STREET,BK,S2,under_commercial,1931,2.0,False,0,0,none,0,2496.0,1248.0,True,40.6118637,-74.0107871,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,130 FOSTER AVENUE,BK,Y1,other,1931,2.0,False,0,0,none,0,6400.0,6400.0,False,40.6277539,-73.9755531,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,1231 MCDONALD AVENUE,BK,G1,standalone,1930,2.0,False,0,0,none,0,4400.0,0.0,False,40.6231206,-73.9753098,"built 1930, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,1687 MCDONALD AVENUE,BK,S1,under_commercial,1931,2.0,False,0,0,none,0,2240.0,1120.0,True,40.6118748,-73.9732034,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,2373 OCEAN PARKWAY,BK,D4,under_residential,1960,6.0,False,0,1,1991-04-25,0,65840.0,8000.0,False,40.5915499,-73.9643613,"built 1960, pre-1968 code (+30); DOB sprinkler permit on record (+0); 6 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance violation(s) (+10)"
50,2503 OCEAN PARKWAY,BK,C9,under_residential,1950,2.0,False,0,0,none,0,13264.0,1560.0,True,40.5885583,-73.9651226,"built 1950, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,63 MANHATTAN COURT,BK,C9,under_residential,1949,2.0,False,0,0,none,0,16596.0,1700.0,True,40.5884676,-73.9646222,"built 1949, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,60 MANHATTAN COURT,BK,C9,under_residential,1949,2.0,False,0,0,none,0,20320.0,2080.0,True,40.5880531,-73.964644,"built 1949, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,67 BRIGHTON COURT,BK,C9,under_residential,1949,2.0,False,0,0,none,0,22152.0,2240.0,True,40.5877759,-73.9646262,"built 1949, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,2529 OCEAN PARKWAY,BK,C9,under_residential,1949,2.0,False,0,0,none,0,12716.0,1240.0,True,40.5878337,-73.9652742,"built 1949, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,2568 EAST 6 STREET,BK,C9,under_residential,1949,2.0,False,0,0,none,0,14816.0,1440.0,True,40.5872652,-73.9642232,"built 1949, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,769 AVENUE Z,BK,C9,under_residential,1949,2.0,False,0,0,none,0,21516.0,1908.0,True,40.5870431,-73.9648318,"built 1949, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,62 BRIGHTON COURT,BK,C9,under_residential,1949,2.0,False,0,0,none,0,18328.0,1760.0,True,40.5873258,-73.9648532,"built 1949, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,2447 CONEY ISLAND AVENUE,BK,K4,under_commercial,1926,2.0,False,0,0,none,0,10720.0,4342.0,False,40.5972469,-73.960743,"built 1926, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,2685 CONEY ISLAND AVENUE,BK,K4,under_commercial,1954,2.0,False,0,0,none,0,9400.0,2350.0,True,40.5910325,-73.9602785,"built 1954, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,2642 COYLE STREET,BK,G1,standalone,1936,2.0,False,0,0,none,0,1176.0,0.0,False,40.5889597,-73.9350874,"built 1936, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,2822 AVENUE K,BK,M1,institutional,1955,2.0,False,0,0,none,0,8514.0,8514.0,False,40.6238579,-73.9476076,"built 1955, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,1683 UTICA AVENUE,BK,K4,under_commercial,1940,2.0,False,0,0,none,0,4229.0,1625.0,True,40.631335,-73.9278479,"built 1940, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,1250 EAST 40 STREET,BK,G0,standalone,1950,2.0,False,0,0,none,0,0.0,0.0,False,40.6246457,-73.9366485,"built 1950, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,1276 EAST 58 STREET,BK,G0,standalone,1950,2.0,False,0,0,none,0,0.0,0.0,False,40.6233616,-73.9199098,"built 1950, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,5301 AVENUE N,BK,K4,under_commercial,1933,2.0,False,0,0,none,0,6790.0,1190.0,True,40.6193871,-73.923794,"built 1933, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,5335 KINGS HIGHWAY,BK,GU,standalone,1931,2.0,False,0,0,none,0,2226.0,1160.0,True,40.6388625,-73.9255121,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,9401 AVENUE D,BK,GU,standalone,1930,2.0,False,0,0,none,0,5880.0,5880.0,False,40.648922,-73.910023,"built 1930, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,1371 FARRAGUT ROAD,BK,Y1,other,1940,2.0,False,0,0,none,0,9490.0,9490.0,False,40.6466139,-73.9035649,"built 1940, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,1146 EAST 92 STREET,BK,M9,institutional,1931,2.0,False,0,0,none,0,4500.0,1125.0,True,40.6413674,-73.9053309,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,1342 EAST 92 STREET,BK,G1,standalone,1931,2.0,False,0,0,none,0,1719.0,1719.0,True,40.6375428,-73.9007929,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,5993 STRICKLAND AVENUE,BK,G1,standalone,1950,1.0,False,0,0,none,0,9212.0,9212.0,False,40.6095927,-73.9146788,"built 1950, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); FDNY: 1 open inspection/testing violation(s) (+5)"
50,5302 FILLMORE AVENUE,BK,C6,under_residential,1955,2.0,False,0,0,none,0,25424.0,2960.0,False,40.6142867,-73.9229642,"built 1955, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,5405 AVENUE S,BK,C6,under_residential,1955,2.0,False,0,0,none,0,51936.0,4960.0,False,40.6140775,-73.92201,"built 1955, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,2 WEST END AVENUE,BK,R9,under_residential,1953,6.0,False,0,1,2013-12-31,0,122058.0,8415.0,False,40.5813246,-73.9541678,"built 1953, pre-1968 code (+30); DOB sprinkler permit on record (+0); 6 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance violation(s) (+10)"
50,34 CANTON COURT,BK,G0,standalone,1925,2.0,False,0,0,none,0,0.0,0.0,False,40.5875592,-73.9208456,"built 1925, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,EBONY COURT,BK,G0,standalone,1950,2.0,False,0,0,none,0,0.0,0.0,False,40.5926061,-73.9280374,"built 1950, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,35 FANE COURT,BK,G0,standalone,1950,2.0,False,0,0,none,0,0.0,0.0,False,40.5920079,-73.9283945,"built 1950, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,5-44 47 AVENUE,QN,O5,under_commercial,1931,3.0,False,0,2,2011-06-24,0,15000.0,2600.0,False,40.7453991,-73.9538601,"built 1931, pre-1968 code (+30); DOB sprinkler permit on record (+0); 3 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance violation(s) (+10)"
50,53-02 11 STREET,QN,E9,other,1931,2.0,False,0,0,none,0,20550.0,6000.0,False,40.7400794,-73.9530302,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,25-03 BORDEN AVENUE,QN,E9,other,1931,2.0,False,0,0,none,0,4748.0,1248.0,True,40.7398563,-73.9450048,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,45-15 36 STREET,QN,O2,under_commercial,1967,2.0,False,0,0,none,0,25681.0,7681.0,False,40.7435994,-73.9285744,"built 1967, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,31-11 THOMSON AVENUE,QN,RS,under_residential,1970,3.0,False,0,2,2009-03-04,0,166432.0,34000.0,False,40.7453763,-73.935018,"built 1970, pre-IBC 2003 (+15); DOB sprinkler permit on record (+0); 3 floors, multi-story (+10); FDNY: 2 open sprinkler maintenance, 3 open inspection/testing violation(s) (+25)"
50,30-30 THOMSON AVENUE,QN,O5,under_commercial,1919,5.0,False,0,31,2023-04-06,1,625000.0,30000.0,False,40.7440704,-73.9360767,"built 1919, pre-1968 code (+30); DOB sprinkler permit on record (+0); 5 floors, multi-story (+10); 1 DOB sprinkler violation(s) (+5); FDNY: 1 open sprinkler maintenance violation(s) (+5)"
50,47-57 48 AVENUE,QN,F1,other,1939,2.0,False,0,0,none,0,29250.0,7000.0,False,40.7416159,-73.9348629,"built 1939, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,31-22 GREENPOINT AVENUE,QN,G1,standalone,1930,2.0,False,0,0,none,0,2250.0,1250.0,True,40.7344396,-73.9371034,"built 1930, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,39-30 REVIEW AVENUE,QN,F9,other,1906,2.0,False,0,0,none,0,50400.0,7708.0,False,40.7294828,-73.9325692,"built 1906, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,10-02 34 AVENUE,QN,G1,standalone,1941,2.0,False,0,0,none,0,6900.0,5475.0,False,40.7646628,-73.9385189,"built 1941, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,29-12 35 AVENUE,QN,O2,under_commercial,1957,2.0,False,0,0,none,0,11200.0,1100.0,True,40.7583641,-73.9297569,"built 1957, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,36-23 23 STREET,QN,E9,other,1941,1.5,False,0,0,none,0,6394.0,2000.0,True,40.7582933,-73.9353988,"built 1941, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 1 floors (+5)"
50,36-35 22 STREET,QN,E9,other,1931,2.0,False,0,0,none,0,14000.0,2500.0,False,40.7585107,-73.9364093,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,36-24 13 STREET,QN,S4,under_commercial,1941,2.0,False,0,0,none,0,5391.0,1035.0,True,40.7599174,-73.9390178,"built 1941, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,36-14 11 STREET,QN,E9,other,1955,2.0,False,0,0,none,0,8800.0,1000.0,True,40.7607553,-73.9405151,"built 1955, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,27-17 38 AVENUE,QN,S4,under_commercial,1931,2.0,False,0,0,none,0,6282.0,2800.0,False,40.7553586,-73.9344452,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,32-19 38 AVENUE,QN,G1,standalone,1910,2.0,False,0,0,none,0,3780.0,1890.0,True,40.7532154,-73.9304734,"built 1910, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,39-15 29 STREET,QN,G1,standalone,1916,2.0,False,0,0,none,0,9000.0,7500.0,False,40.7529626,-73.9346352,"built 1916, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,39-18 30 STREET,QN,G1,standalone,1930,2.0,False,0,0,none,0,14000.0,14000.0,False,40.7528032,-73.9343322,"built 1930, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,40-14 23 STREET,QN,G1,standalone,1957,2.0,False,0,0,none,0,8669.0,7625.0,False,40.7540552,-73.940059,"built 1957, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,13-05 44 AVENUE,QN,K4,under_commercial,1919,2.0,False,0,0,none,0,10941.0,1665.0,True,40.749829,-73.9472054,"built 1919, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,10-39 44 DRIVE,QN,G1,standalone,1913,1.5,False,0,0,none,0,5300.0,5000.0,False,40.7489356,-73.9502052,"built 1913, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 1 floors (+5)"
50,38-25 10 STREET,QN,G1,standalone,1916,2.0,False,0,0,none,0,6500.0,4500.0,False,40.7578993,-73.9428747,"built 1916, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,21-14 NEWTOWN AVENUE,QN,O2,under_commercial,1922,2.0,False,0,0,none,0,6363.0,1363.0,True,40.7716296,-73.9256849,"built 1922, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,31-11 BROADWAY,QN,K9,under_commercial,1949,3.0,False,0,2,2013-09-19,0,34317.0,7600.0,False,40.7620772,-73.9245188,"built 1949, pre-1968 code (+30); DOB sprinkler permit on record (+0); 3 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance violation(s) (+10)"
50,36-26 35 STREET,QN,G1,standalone,1922,2.0,False,0,0,none,0,9700.0,7500.0,False,40.7544569,-73.9274005,"built 1922, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,35-15 37 AVENUE,QN,G1,standalone,1929,2.0,False,0,0,none,0,40000.0,20400.0,False,40.7532575,-73.9274776,"built 1929, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,36-01 37 AVENUE,QN,O5,under_commercial,1914,4.0,False,0,1,2020-07-15,0,64050.0,13094.0,False,40.7528782,-73.926684,"built 1914, pre-1968 code (+30); DOB sprinkler permit on record (+0); 4 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance violation(s) (+10)"
50,36-36 38 STREET,QN,E9,other,1930,2.0,False,0,0,none,0,8375.0,8375.0,False,40.7531544,-73.9251425,"built 1930, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
